review,label
价格贵，性价比极低,0
空调坏了，夏天很热,0
热水不稳定，经常没水,0
网络差，基本不能用,0
前台态度差，冷漠不耐烦,0
房间脏乱，垃圾未清,0
床品脏，不干净,0
环境嘈杂，无法休息,0
设施不全，很多不能用,0
服务敷衍，不解决问题,0
整体极差，绝不推荐,0
酒店老旧，体验差,0
卫生不达标，很失望,0
服务效率低，态度差,0
房间昏暗，采光差,0
周边环境差，脏乱,0
设施故障多，没法用,0
早餐难以下咽,0
服务冷漠，不理人,0
价格虚高，不值,0
隔音差，噪音不断,0
热水时有时无,0
空调效果差，冬天冷,0
房间潮湿，发霉,0
装修破旧，掉皮,0
网络频繁断连,0
前台不耐烦，态度差,0
卫生不干净，有污渍,0
环境吵闹，休息不了,0
设施老旧生锈,0
服务拖沓，效率低,0
整体很差，不推荐,0
房间采光不错，整体可以,1
位置偏僻，出行不方便,0
服务热情，入住很舒心,2
设施老旧，空调不好用,0
卫生干净，住着放心,2
早餐一般，种类不多,1
隔音效果还行，偶尔有声音,1
价格合理，性价比一般,1
床品舒服，睡得安稳,2
网络不稳定，经常掉线,0
前台态度冷淡，不热情,0
环境安静，适合休息,2
装修普通，不算高档,1
热水稳定，使用方便,2
周边配套少，买东西麻烦,0
服务响应慢，问题处理慢,0
房间宽敞，布局合理,2
卫生一般，有小灰尘,1
交通便利，近地铁站,2
设施齐全，维护一般,1
早餐丰富，口味不错,2
环境嘈杂，影响休息,0
服务贴心，细节到位,2
价格偏高，性价比低,0
房间干净，无异味,2
隔音差，隔壁声音大,0
床品普通，不算舒服,1
网络稳定，办公方便,2
前台效率高，办理快,2
位置好，近商圈,2
设施旧，有些损坏,0
早餐难吃，种类少,0
环境优美，心情好,2
服务态度好，很耐心,2
价格实惠，性价比高,2
房间小，略显拥挤,1
卫生差，有异味,0
交通不便，离车站远,0
装修简约，风格一般,1
热水忽冷忽热，不稳定,0
周边环境好，安静,2
服务敷衍，不认真,0
房间明亮，采光好,2
设施新，体验好,2
早餐一般，能吃饱,1
隔音不错，很安静,2
网络卡顿，影响使用,0
前台礼貌，态度好,2
位置一般，不偏不远,1
卫生干净整洁，满意,2
设施普通，够用,1
服务周到，有求必应,2
价格便宜，划算,2
房间潮湿，不舒服,0
环境脏乱，体验差,0
交通方便，公交多,2
设施故障，无法使用,0
早餐好吃，推荐,2
服务冷漠，不理人,0
房间温馨，有家感,2
装修高档，有档次,2
热水充足，随时用,2
周边热闹，购物方便,2
隔音极差，噪音大,0
床品脏，不干净,0
网络差，几乎不能用,0
前台态度差，不耐烦,0
位置好，离景区近,2
卫生达标，干净,2
设施维护好，新,2
早餐简单，还行,1
环境安静舒适，好,2
服务高效，办事快,2
价格中等，合理,1
房间干净明亮，好,2
装修旧，风格老,0
热水稳定，舒服,2
周边荒凉，不方便,0
服务热情，笑容多,2
房间整洁，舒适,2
设施齐全好用,2
早餐丰富营养,2
隔音一般，偶尔响,1
网络还行，偶尔卡,1
前台服务好,2
位置不错，出行方便,2
卫生一般，凑合,1
交通便利，打车多,2
设施老旧坏,0
早餐难吃,0
环境吵闹,0
服务态度恶劣,0
价格贵,0
房间小,1
床品舒适,2
网络稳定,2
前台热情,2
位置偏僻,0
卫生干净,2
装修一般,1
热水好,2
周边一般,1
服务普通,1
设施还行,1
早餐一般,1
隔音好,2
环境好,2
价格便宜,2
房间温馨,2
床品硬,1
网络差,0
前台冷淡,0
位置好,2
卫生差,0
交通差,0
装修好,2
热水不稳定,0
周边好,2
服务好,2
设施好,2
早餐好,2
隔音差,0
环境安静,2
价格合理,1
房间舒适,2
装修简陋,0
热水好,2
周边吵,0
服务差,0
设施旧,0
早餐差,0
隔音一般,1
网络好,2
前台好,2
位置一般,1
卫生一般,1
交通好,2
装修普通,1
热水一般,1
周边一般,1
服务一般,1
设施一般,1
早餐一般,1
隔音好,2
网络一般,1
前台一般,1
位置好,2
卫生好,2
交通差,0
装修好,2
热水差,0
周边好,2
服务好,2
设施好,2
早餐好,2
隔音差,0
网络差,0
前台差,0
位置差,0
卫生差,0
交通好,2
装修差,0
热水好,2
周边差,0
服务差,0
设施差,0
早餐差,0
隔音好,2
网络好,2
前台好,2
位置好,2
卫生好,2
交通好,2
装修好,2
热水好,2
周边好,2
服务好,2
设施好,2
早餐好,2
隔音一般,1
网络一般,1
前台一般,1
位置一般,1
卫生一般,1
交通一般,1
装修一般,1
热水一般,1
周边一般,1
服务一般,1
设施一般,1
早餐一般,1
隔音差,0
网络差,0
前台差,0
位置差,0
卫生差,0
交通差,0
装修差,0
热水差,0
周边差,0
服务差,0
设施差,0
早餐差,0
隔音好,2
网络好,2
前台好,2
位置好,2
卫生好,2
交通好,2
装修好,2
热水好,2
周边好,2
服务好,2
设施好,2
早餐好,2
隔音一般,1
网络一般,1
前台一般,1
位置一般,1
卫生一般,1
交通一般,1
装修一般,1
热水一般,1
周边一般,1
服务一般,1
设施一般,1
早餐一般,1
隔音差,0
网络差,0
前台差,0
位置差,0
卫生差,0
交通差,0
装修差,0
热水差,0
周边差,0
服务差,0
设施差,0
早餐差,0
房间大，敞亮,2
床品软，舒服,2
网络快，好用,2
前台亲切,2
位置优越,2
卫生超干净,2
交通极便,2
装修大气,2
热水秒热,2
周边繁华,2
服务周到,2
设施顶配,2
早餐豪华,2
隔音超棒,2
环境优美,2
价格亲民,2
房间小挤,0
床品硬冷,0
网络断网,0
前台冷漠,0
位置偏远,0
卫生脏乱,0
交通难走,0
装修破旧,0
热水冰凉,0
周边荒凉,0
服务敷衍,0
设施报废,0
早餐难咽,0
隔音极差,0
环境嘈杂,0
价格虚高,0
房间适中,1
床品一般,1
网络偶尔卡,1
前台普通,1
位置不远,1
卫生过得去,1
交通还行,1
装修普通,1
热水稳定,1
周边还行,1
服务一般,1
设施够用,1
早餐吃饱,1
隔音还行,1
环境安静,1
价格合理,1
房间舒适,2
床品优质,2
网络稳定,2
前台热情,2
位置方便,2
卫生洁净,2
交通便捷,2
装修雅致,2
热水充足,2
周边便利,2
服务贴心,2
设施完善,2
早餐可口,2
隔音良好,2
环境静谧,2
价格实惠,2
房间狭小,0
床品粗糙,0
网络掉线,0
前台傲慢,0
位置偏僻,0
卫生不洁,0
交通不便,0
装修陈旧,0
热水不足,0
周边不便,0
服务冷淡,0
设施老化,0
早餐简陋,0
隔音差,0
环境喧闹,0
价格昂贵,0
房间明亮,2
床品柔软,2
网络流畅,2
前台友好,2
位置好,2
卫生干净,2
交通方便,2
装修简约,2
热水稳定,2
周边齐全,2
服务周到,2
设施新,2
早餐丰富,2
隔音好,2
环境舒适,2
价格便宜,2
房间昏暗,0
床品硬,0
网络慢,0
前台差,0
位置差,0
卫生差,0
交通差,0
装修差,0
热水差,0
周边差,0
服务差,0
设施差,0
早餐差,0
隔音一般,1
网络一般,1
前台一般,1
位置一般,1
卫生一般,1
交通一般,1
装修一般,1
热水一般,1
周边一般,1
服务一般,1
设施一般,1
早餐一般,1
房间温馨,2
床品舒服,2
网络稳定,2
前台礼貌,2
位置便利,2
卫生整洁,2
交通快捷,2
装修精致,2
热水恒温,2
周边繁华,2
服务热情,2
设施齐全,2
早餐美味,2
隔音优秀,2
环境优美,2
价格公道,2
房间压抑,0
床品脏,0
网络无信号,0
前台恶劣,0
位置荒凉,0
卫生恶臭,0
交通闭塞,0
装修破败,0
热水冰冷,0
周边荒芜,0
服务恶劣,0
设施损坏,0
早餐变质,0
隔音全无,0
环境嘈杂,0
价格离谱,0
房间适中,1
床品普通,1
网络偶尔断,1
前台平淡,1
位置不远不近,1
卫生尚可,1
交通凑合,1
装修一般,1
热水还行,1
周边一般,1
服务普通,1
设施能用,1
早餐凑合,1
隔音还行,1
环境安静,1
价格中等,1
房间敞亮,2
床品柔软,2
网络高速,2
前台亲切,2
位置优越,2
卫生洁净,2
交通便捷,2
装修大气,2
热水充足,2
周边便利,2
服务周到,2
设施完善,2
早餐丰盛,2
隔音良好,2
环境舒适,2
价格实惠,2
房间狭窄,0
床品粗糙,0
网络卡顿,0
前台冷漠,0
位置偏远,0
卫生不洁,0
交通不便,0
装修陈旧,0
热水不足,0
周边不便,0
服务冷淡,0
设施老化,0
早餐简陋,0
隔音差,0
环境喧闹,0
价格昂贵,0
房间干净,2
床品舒适,2
网络稳定,2
前台友好,2
位置好,2
卫生达标,2
交通方便,2
装修简约,2
热水稳定,2
周边齐全,2
服务贴心,2
设施新,2
早餐丰富,2
隔音好,2
环境安静,2
价格便宜,2
房间脏乱,0
床品脏,0
网络慢,0
前台差,0
位置差,0
卫生差,0
交通差,0
装修差,0
热水差,0
周边差,0
服务差,0
设施差,0
早餐差,0
隔音一般,1
网络一般,1
前台一般,1
位置一般,1
卫生一般,1
交通一般,1
装修一般,1
热水一般,1
周边一般,1
服务一般,1
设施一般,1
早餐一般,1
房间温馨,2
床品舒服,2
网络流畅,2
前台礼貌,2
位置便利,2
卫生整洁,2
交通快捷,2
装修精致,2
热水恒温,2
周边繁华,2
服务热情,2
设施齐全,2
早餐美味,2
隔音优秀,2
环境优美,2
价格公道,2
房间压抑,0
床品硬,0
网络无信号,0
前台恶劣,0
位置荒凉,0
卫生恶臭,0
交通闭塞,0
装修破败,0
热水冰冷,0
周边荒芜,0
服务恶劣,0
设施损坏,0
早餐变质,0
隔音全无,0
环境嘈杂,0
价格离谱,0
房间适中,1
床品普通,1
网络偶尔断,1
前台平淡,1
位置不远不近,1
卫生尚可,1
交通凑合,1
装修一般,1
热水还行,1
周边一般,1
服务普通,1
设施能用,1
早餐凑合,1
隔音还行,1
环境安静,1
价格中等,1
酒店整体环境非常好，房间干净整洁，服务人员态度热情周到，入住体验很棒,2
位置偏僻交通不便，房间设施老旧破损，卫生状况很差，入住体验极差,0
整体中规中矩，房间不算大也不算小，服务态度一般，性价比中等,1
房间宽敞明亮，采光通风都很好，床品柔软舒适，睡得很安稳,2
隔音效果太差，隔壁说话听得清清楚楚，整晚都很吵，完全没法休息,0
早餐种类不算多但能吃饱，口味一般，环境比较普通,1
酒店装修高档大气，设施齐全先进，网络稳定，办公很方便,2
卫生打扫不彻底，角落有灰尘，卫生间有异味，很不满意,0
地理位置不错，离地铁站近，出行购物都很方便,2
服务响应速度慢，叫半天没人来，态度也很敷衍,0
房间布局合理，家具齐全，空调热水都很稳定,2
周边配套一般，便利店和餐厅都比较少，不太方便,1
前台办理入住很快，态度礼貌，服务效率高,2
房间潮湿发霉，墙面掉皮，设施老化严重，体验差,0
整体性价比适中，价格不算贵，环境还算干净,1
酒店环境优雅安静，绿化好，住着很舒服,2
热水忽冷忽热，水压不稳，洗澡很不方便,0
床品软硬适中，枕头舒服，睡眠质量好,2
网络经常卡顿，看视频都不流畅，办公不方便,0
早餐新鲜可口，种类丰富，营养均衡,2
隔音一般，偶尔能听到走廊声音，不算安静,1
服务贴心周到，有问题及时解决，态度很好,2
房间采光差，比较昏暗，心情压抑,0
装修风格简约大方，干净清爽，住着舒服,2
空调效果差，夏天闷热，冬天不暖和,0
周边风景好，安静舒适，适合度假,2
卫生达标，干净整洁，住着放心,2
价格虚高，不值这个价，性价比低,0
设施维护一般，有些小毛病但不影响使用,1
酒店档次高，服务专业，体验极佳,2
前台态度冷漠，说话生硬，体验差,0
房间温馨舒适，有家的感觉,2
交通便利，公交地铁都很近,2
设施老旧，很多功能用不了,0
整体还可以，没大毛病也没亮点,1
服务热情，帮忙提行李，很贴心,2
卫生间漏水，地面潮湿，卫生差,0
房间视野开阔，景色好，心情好,2
网络稳定速度快，办公娱乐都方便,2
早餐难吃，种类少，不新鲜,0
位置好，靠近商圈，购物吃饭方便,2
装修普通，没特色，比较老旧,1
热水供应稳定，24小时都有,2
隔音差，晚上噪音大，影响休息,0
整体体验不错，值得推荐,2
服务效率低，办事拖拉,0
房间干净无异味，住着安心,2
周边环境嘈杂，晚上很吵,0
床品干净柔软，睡得舒服,2
价格实惠，性价比高,2
设施齐全，维护到位,2
卫生不干净，有污渍异味,0
交通不便，离市区远,0
服务态度好，耐心解答问题,2
房间大小适中，布局合理,1
环境优美，安静舒适,2
网络时断时续，不稳定,0
早餐丰富，口味多样,2
地理位置优越，出行便捷,2
装修破旧，掉皮发霉,0
服务敷衍，不解决问题,0
房间明亮宽敞，采光好,2
周边配套完善，生活便利,2
隔音效果好，非常安静,2
卫生一般，有些小瑕疵,1
热水稳定，水压足,2
前台热情，办理快速,2
设施老旧，损坏多,0
整体满意，下次再来,2
服务冷漠，不理人,0
房间温馨，装饰好看,2
交通方便，停车容易,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生差，垃圾未清,0
位置偏僻，周边荒凉,0
服务周到，细节到位,2
房间舒适，体验好,2
环境安静，适合休息,2
价格合理，不算贵,1
设施新，体验好,2
空调效果好，冬暖夏凉,2
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公方便,2
早餐美味，推荐,2
装修高档，细节精致,2
卫生达标，无异味,2
位置好，近景区,2
服务态度恶劣，不礼貌,0
房间宽敞，住着舒服,2
交通便捷，出行无忧,2
设施不全，很多不能用,0
整体一般，中规中矩,1
服务贴心，很暖心,2
房间潮湿，不舒服,0
环境优雅，氛围好,2
价格便宜，性价比高,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修普通，不算高档,1
热水忽冷忽热，不稳定,0
前台礼貌，态度好,2
周边配套少，不方便,0
房间干净整洁，住着放心,2
设施维护好，状态新,2
服务热情，笑容好,2
位置优越，出行方便,2
卫生不达标，有异味,0
空调坏了，夏天很热,0
床品软硬合适，睡得香,2
网络稳定，速度快,2
早餐种类多，营养好,2
隔音一般，偶尔有噪音,1
装修简约，风格现代,2
服务响应快，解决及时,2
房间采光差，昏暗压抑,0
周边环境好，安静宜居,2
价格偏高，性价比低,0
设施齐全，功能完善,2
卫生干净，让人放心,2
交通便利，近地铁,2
服务敷衍，不认真,0
房间明亮，视野好,2
环境嘈杂，影响休息,0
热水稳定，24小时供应,2
网络差，经常掉线,0
早餐可口，种类多,2
位置好，离车站近,2
装修老旧，风格过时,0
服务专业，态度好,2
房间温馨舒适，有家感,2
周边繁华，购物方便,2
隔音效果差，噪音不断,0
整体体验优秀，强烈推荐,2
卫生一般，有灰尘,1
价格实惠，划算,2
设施新，维护好,2
床品舒适，睡得安稳,2
网络稳定，办公顺畅,2
早餐美味，新鲜健康,2
装修高档，大气上档次,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
卫生差，发霉异味,0
空调效果差，冬天冷,0
周边风景好，心情愉悦,2
网络卡顿，体验差,0
早餐简单，口味一般,1
服务热情，主动帮忙,2
房间宽敞，布局合理,2
交通不便，打车难,0
设施老旧，故障多,0
整体满意，值得再来,2
环境安静，睡眠好,2
价格合理，性价比适中,1
床品脏，有污渍,0
网络稳定，速度快,2
早餐丰富，口味佳,2
装修现代，简约大气,2
卫生达标，干净整洁,2
位置优越，近商圈,2
服务冷漠，不耐烦,0
房间温馨，住着舒服,2
周边配套齐全，生活便利,2
隔音差，隔壁噪音大,0
热水不稳定，时有时无,0
网络好，办公娱乐都方便,2
早餐难吃，不新鲜,0
整体体验不错，推荐,2
服务高效，办事快,2
房间干净无异味，安心,2
环境优雅，安静舒适,2
价格便宜，性价比高,2
设施齐全，维护到位,2
交通便捷，出行无忧,2
卫生差，脏乱差,0
空调坏了，没法用,0
床品舒适，睡眠好,2
网络偶尔卡顿，影响小,1
早餐新鲜，种类多,2
装修高档，细节到位,2
服务贴心，解决问题快,2
房间采光好，视野开阔,2
周边环境安静，适合度假,2
隔音好，非常安静,2
热水稳定，水压足,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
