review,label
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,2
服务冷漠，不理人,0
房间宽敞，住着舒服,2
交通便利，停车方便,2
设施不全，很多不能用,0
整体满意，下次入住,2
环境安静，适合休息,2
价格合理，性价比高,2
床品软硬适中，睡得好,2
网络卡顿，影响使用,0
早餐新鲜，口感好,2
隔音不错，安静舒适,2
装修简约，现代感强,2
服务响应快，态度好,2
房间采光差，昏暗,0
周边环境好，安静,2
价格便宜，划算,2
设施新，维护好,2
空调效果好，冬暖夏凉,2
卫生差，有异味,0
床品脏，不干净,0
周边风景优美，适合散步,2
网络稳定，办公顺畅,2
早餐美味，推荐,2
装修高档，细节精致,2
服务态度好，耐心周到,2
房间干净明亮，住着舒心,2
地理位置佳，出行便捷,2
隔音好，安静无扰,2
热水充足，随时可用,2
位置偏僻，交通差,0
卫生达标，住着放心,2
服务态度恶劣，态度差,0
房间宽敞明亮，体验佳,2
网络稳定，办公方便,2
早餐美味，营养均衡,2
装修普通，中规中矩,1
设施老旧，使用不便,0
整体体验一般，没亮点,1
服务热情周到，很满意,2
房间潮湿发霉，不舒服,0
环境优美，氛围好,2
价格偏高，不值,0
床品干净柔软，睡得香,2
网络差，几乎不能用,0
早餐简单，能吃饱,1
酒店大气，档次高,2
卫生干净整洁，无异味,2
位置好，近地铁,2
服务敷衍，不解决问题,0
房间温馨舒适，体验好,2
周边繁华，购物餐饮方便,2
隔音效果差，整晚噪音,0
热水忽冷忽热，洗澡难,0
网络稳定，速度快,2
早餐丰富，口味多样,2
装修高档，精致大气,2
卫生达标，让人放心,2
地理位置优越，出行便捷,1
review,label
这家酒店整体体验超出预期，房间宽敞明亮、采光充足，家具新净无磨损，床品柔软亲肤，睡眠质量很好。服务人员全程热情礼貌，办理入住高效，问题响应及时，周边商圈成熟，出行购物都很方便，性价比很高，强烈推荐给朋友。,2
房间设施老旧，空调制冷效果差，晚上闷热难眠；卫生打扫敷衍，墙角有灰尘、卫生间有异味；隔音很差，隔壁噪音清晰，服务态度冷漠，叫半天没人回应，整体体验非常糟糕，不推荐入住。,0
酒店位置适中，不算特别近商圈也不偏僻；房间大小合适，基础设施齐全，能正常使用；卫生过得去，偶尔有小瑕疵；服务中规中矩，态度一般；价格合理，整体无功无过，普通出行可以考虑。,1
入住后感觉很舒适，房间布局合理、空间开阔，落地窗视野极佳，窗外景色宜人；床品干净柔软，枕头高度合适，躺下就能放松；热水24小时稳定，水压充足，洗澡很舒服；服务贴心，主动帮忙提行李、介绍周边，体验感拉满。,2
酒店位于老城区，交通不便，离地铁站远，打车难；房间潮湿发霉，墙面掉皮、地板发霉；家具破损严重，电器老旧经常故障；卫生差，床单有污渍、卫生间脏臭，完全没法住，非常失望。,0
整体体验中等，房间不大但够用，装修简约实用；基础设施完好，网络稳定；卫生干净，无明显异味；服务礼貌但不热情，响应速度一般；价格适中，适合短期简单住宿，没有惊喜也没有明显槽点。,1
酒店环境优雅安静，绿化好，空气清新；房间温馨雅致、细节到位，软装精致，灯光柔和；床品高档、睡眠舒适；早餐种类丰富、食材新鲜、口味多样；服务专业周到，全程微笑，体验非常棒。,2
房间隔音极差，走廊说话、隔壁动静听得一清，整晚没法休息；卫生不达标，地面有垃圾、桌面有污渍；服务态度恶劣，不耐烦、敷衍了事；价格虚高，不值这个价，再也不会来。,0
地理位置优越，紧邻地铁站和商圈，出行购物吃饭都超方便；房间宽敞整洁、装修现代简约；设施齐全、网络稳定；卫生干净、床品舒适；服务热情、效率高，整体体验不错，值得选择。,2
酒店设施老化严重，电器频繁故障、家具松动；卫生打扫不彻底，死角积灰、马桶发黄；热水忽冷忽热、水压不稳；服务冷漠、效率低，问题半天不解决，体验很差，不推荐。,0
房间大小适中、布局合理，基础功能齐全；装修普通、风格老旧；卫生尚可、偶尔有小问题；服务一般、态度平淡；价格便宜，适合预算有限、只需要简单住宿的旅客。,1
这家酒店真的超出期待，房间超大、采光无敌，落地窗外就是城市夜景；床品柔软、睡眠质量超好；服务热情周到，有求必应、响应超快；早餐精致、营养均衡；周边配套完善，体验完美，强烈安利。,2
位置偏僻、周边荒凉，便利店餐厅极少；房间昏暗压抑、采光差；装修破旧、墙面污渍；床品粗糙、睡眠差；卫生差、异味重；服务敷衍、态度差，体验极差，千万别选。,0
整体中规中矩，房间够用、设施完好；卫生干净、无异味；服务礼貌、效率一般；价格合理，适合普通商务或短途出行，没什么亮点但也不踩雷。,1
酒店装修高档大气、设计感强；房间宽敞奢华、软装精致；床品高档、睡眠舒适；热水稳定、水压足；服务专业、细节到位；早餐丰富、口味好，整体体验极佳，适合品质出行。,2
房间小而拥挤、布局不合理；设施简陋、很多功能缺失；卫生敷衍、灰尘多；隔音差、噪音大；服务冷漠、效率低；价格偏高，性价比低，体验不好。,0
地理位置好、出行便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时；价格适中，普通住宿很合适。,1
入住体验超棒，房间明亮通透、视野开阔；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心；周边繁华、购物方便，整体满意，下次还来。,2
酒店老旧不堪、设施故障频发；卫生极差、发霉发臭；隔音差、整晚噪音；服务态度恶劣、效率低；价格贵，体验糟糕，不会再来。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜，适合临时简单住宿，性价比还可以。,1
这家酒店细节满分，房间温馨舒适、软装精致；床品柔软、睡眠质量高；服务贴心、主动帮忙；早餐美味、种类多；环境安静、体验好，值得推荐。,2
位置不好、交通不便；房间昏暗、采光差；卫生差、有异味；设施老旧、不好用；服务冷漠、效率低，体验差。,0
整体体验还行，房间够用、卫生干净；设施完好、网络稳；服务礼貌、态度平淡；价格适中，短期住可以考虑。,1
酒店环境优美、安静舒适；房间宽敞、装修现代；床品高档、睡眠好；服务周到、响应快；早餐丰富、营养好，整体很棒。,2
房间狭小、压抑；设施简陋、功能不全；卫生敷衍、灰尘多；隔音差、噪音大；服务敷衍、态度差，体验不好。,0
地理位置优越、出行购物超方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高，值得选择。,2
酒店设施老化、电器经常坏；卫生不达标、有污渍；热水不稳、水压低；服务冷漠、效率低，体验差。,0
房间大小合适、装修普通；卫生干净；服务一般；价格便宜，普通住宿可以。,1
入住感受很好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好，下次再来。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味重；隔音差、噪音大；服务冷漠、效率低，体验糟糕。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中，适合简单出行。,1
酒店高档大气、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳，完美体验。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘多；隔音差、噪音大；服务敷衍、态度差，体验不好。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心，强烈推荐。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低，体验差。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜，适合临时住。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多，体验好。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中，普通出行合适。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜，普通住宿。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
位置偏僻、周边不便；房间潮湿、发霉；卫生差、异味；隔音差、噪音；服务冷漠、效率低。,0
整体无功无过，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店高档、体验奢华；房间宽敞、软装精致；床品高档、睡眠好；服务专业、细节到位；早餐丰富、口味佳。,2
房间小、拥挤；设施破旧、不好用；卫生差、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置好、交通便捷；房间整洁、装修简约；设施齐全、网络稳；卫生干净、床品舒适；服务礼貌、响应及时。,1
入住体验极佳，房间超大、采光好；床品柔软、睡眠安稳；热水充足、洗澡舒服；服务热情、主动贴心。,2
酒店老旧、设施故障；卫生差、发霉；隔音差、噪音；服务恶劣、效率低。,0
房间不大但整洁，基础设施能用；卫生干净；服务一般；价格便宜。,1
这家酒店很贴心，房间温馨、软装精致；床品柔软、睡眠好；服务周到、帮忙提行李；早餐美味、种类多。,2
位置不好、交通差；房间昏暗、采光差；卫生差、异味；设施老旧、不好用；服务冷漠、效率低。,0
整体体验中等，房间够用、卫生干净；设施完好；服务礼貌；价格适中。,1
酒店环境安静、绿化好；房间宽敞、装修现代；床品高档、睡眠好；服务专业、响应快；早餐丰富、营养好。,2
房间狭小、压抑；设施简陋、功能缺；卫生敷衍、灰尘；隔音差、噪音；服务敷衍、态度差。,0
地理位置优越、出行购物方便；房间整洁、采光好；设施齐全、网络稳；卫生干净、床品舒适；服务热情、效率高。,2
酒店设施老化、电器坏；卫生不达标、污渍；热水不稳、水压低；服务冷漠、效率低。,0
房间合适、装修普通；卫生干净；服务一般；价格便宜。,1
入住感受好，房间明亮、视野好；床品柔软、睡眠舒适；热水稳定、洗澡方便；服务贴心、态度好。,2
